atccode,name
J05AX27,Favipiravir
R05DB27,Levodropropizine
B05CA05,Taurolidine
G03AB02,Lynestrenol
G03AA03,Lynestrenol
G03FA07,Lynestrenol
G03DC03,Lynestrenol
G03FB02,Lynestrenol
G03AC02,Lynestrenol
N04BC08,Piribedil
L01XX61,Copanlisib
G03CA09,Promestriene
N02AC03,Piritramide
L01XC25,Mogamulizumab
L01XE57,Fedratinib
R06AX25,Mizolastine
L03AA03,Molgramostim
C05AD06,Oxetacaine
B01AC10,Indobufen
A03AA04,Mebeverine
J01GB08,Sisomicin
L04AA38,Ozanimod
J01GB14,Plazomicin
G01AX66,Octenidine
R02AA21,Octenidine
D08AJ57,Octenidine
A10BH07,Evogliptin
A10BD22,Evogliptin
V04CD05,Somatorelin
C02CA06,Urapidil
J04AD01,Protionamide
L04AA19,Gusperimus
J05AX23,Ibalizumab
L03AA15,Balugrastim
G02AD05,Sulprostone
N05AB10,Perazine
A10BK06,Sotagliflozin
C03BX03,Cicletanine
L03AX03,BCG vaccine
A02BA08,Lafutidine
A14AA09,Norethandrolone
G02AD01,Dinoprost
J05AH04,Laninamivir
D10AD06,Trifarotene
L03AB14,Cepeginterferon alfa-2B
J01XX12,Lefamulin
J04AM04,Amithiozone
J04AK07,Amithiozone
L01AA08,Prednimustine
P01AB07,Secnidazole
J01RA07,Secnidazole
A16AB19,Pegvaliase
R03AK05,Reproterol
R03CC14,Reproterol
R03AC15,Reproterol
P01CD01,Melarsoprol
H05BX04,Etelcalcetide
N05AD07,Benperidol
L01XE52,Quizartinib
R06AE06,Oxatomide
L01AA07,Trofosfamide
C08DA02,Gallopamil
D06AX14,Ozenoxacin
C01CA21,Cafedrine
C01CA23,Theodrenaline
N06AA05,Opipramol
L02BB06,Darolutamide
A06AD12,Lactitol
A03AX12,Phloroglucinol
C02LG01,Dihydralazine
C02LG51,Dihydralazine
C02DB01,Dihydralazine
N06AX15,Pivagabine
J04AK03,Terizidone
N05AX07,Prothipendyl
D08AL30,Silver
L01XX16,Mitoguazone
P01BF06,Pyronaridine
H02AB17,Cortivazol
N05AL03,Tiapride
G01AF06,Ornidazole
J01RA09,Ornidazole
J01XD03,Ornidazole
P01AB03,Ornidazole
J01RA05,Ornidazole
J01RA12,Ornidazole
J01DH05,Biapenem
A03AX05,Fenoverine
N07XX01,Tirilazad
R01AA09,Tramazoline
L01AD06,Nimustine
C01EB05,Creatinolfosfate
V04CD06,Macimorelin
V10AA01,Yttrium Y-90
N06BX02,Pyritinol
D03AX10,Enoxolone
A03AC05,Tiropramide
D10AF04,Meclocycline
N05CM13,Valnoctamide
C05CA04,Troxerutin
C05CA54,Troxerutin
B02BX07,Lusutrombopag
G03FA16,Trimegestone
G03FB11,Trimegestone
P01BE01,Artemisinin
B02BD06,Von Willebrand factor human
B02BD10,Von Willebrand factor human
B01AA12,Fluindione
J06BB21,Bezlotoxumab
A12AA02,Calcium glubionate anhydrous
G03CC03,Methallenestril
G03CB03,Methallenestril
L03AA10,Lenograstim
V09IX12,Fluciclovine (18F)
B02BD13,Coagulation factor X human
B02BD01,Coagulation factor VII human
B02BD05,Coagulation factor VII human
B02BD03,Anti-inhibitor coagulant complex
B02BD04,Coagulation Factor IX Human
B02BD01,Coagulation Factor IX Human
J05AX05,Inosine pranobex
A06AG11,Sodium lauryl sulfoacetate
D07AB01,Clobetasone
S01CA11,Clobetasone
S01BA09,Clobetasone
M09AX07,Nusinersen
L01XE40,Olmutinib
C09BA15,Zofenopril
C09AA15,Zofenopril
M01AB06,Alclofenac
S01XA11,Nandrolone
A14AB01,Nandrolone
A06AX07,Plecanatide
A16AB17,Cerliponase alfa
A11HA07,Inositol
J01FA08,Troleandomycin
V09DA02,Technetium Tc-99m etifenin
A14AB03,Oxabolone cipionate
H05BA02,Calcitonin porcine
D08AA01,Ethacridine
B05CA08,Ethacridine
C01EB06,Phosphocreatine
B02BD02,Antihemophilic factor human
G02CX03,Vitex agnus-castus fruit extract
R05CA12,Hedera helix leaf extract
C05CX03,Horse chestnut
N05CM09,Valerian
C04AF01,Kallidinogenase
A09AC01,Pepsin
A09AA03,Pepsin
B01AD06,Brinase
L03AA14,Lipegfilgrastim
A05AX01,Piprozolin
R03DA08,Bamifylline
P03BX05,Dimethyl carbate
P01AC04,Teclozan
C04AA31,Bamethan
A05BA01,Arginine glutamate
H02AB11,Prednylidene
A02BX12,Bismuth subnitrate
D03AX11,Sodium chlorite
C02CC03,Guanoxan
V04CH03,Phenolsulfonphthalein
N05AB09,Butaperazine
S01AB03,Sulfadicramide
V04CE02,Sulfobromophthalein
R05DB07,Oxolamine
M01AB10,Fentiazac
M02AA14,Fentiazac
B05CA06,Mandelic acid
J01XX06,Mandelic acid
N06AX13,Medifoxamine
B03AA09,Ferrous aspartate
N05CM12,Apronalide
P01AA05,Tilbroquinol
D07AB04,Fluocortin
R05DB23,Piperidione
N06AA08,Dibenzepin
N07CA04,Acetylleucine
C05AX05,Tribenoside
C05CX01,Tribenoside
C01DB01,Flosequinan
N01AG01,Enibomal
L02AB03,Gestonorone
G03DA01,Gestonorone
A12AA05,Calcium lactate
M02AA22,Suxibuzone
N06AB07,Alaproclate
N01AX04,Propanidid
A01AB19,Perboric acid
P02BX03,Stibophen
J01XX03,Clofoctol
R01AA11,Tuaminoheptane
R01AB08,Tuaminoheptane
R05CB14,Neltenexine
C01AC03,Cymarin
L04AA35,Begelomab
C01CE04,Bucladesine
L01XX18,Tiazofurine
B02AA03,Aminomethylbenzoic acid
P03AA05,Thiram
N06AA23,Quinupramine
N06BX16,Pramiracetam
G01AE10,Phthalylsulfathiazole
A07AB02,Phthalylsulfathiazole
A02AA05,Magnesium silicate
A02BX04,Methylmethionine chloride
C01CA18,Octopamine
N04AA12,Tropatepine
N05CA22,Proxibarbal
A03AB18,Prifinium
C01DA57,Propatyl nitrate
C01DA07,Propatyl nitrate
N05AH06,Clothiapine
P01AC03,Etofamide
N01BX01,Ethyl chloride
J05AX02,Lysozyme
D06BB07,Lysozyme
J01MA21,Sitafloxacin
S01EB58,Aceclidine
S01EB08,Aceclidine
P03AX04,Quassia
J01AA10,Penimepicycline
C01DX06,Hexobendine
J01DB07,Cefatrizine
R01AX05,Ritiometan
G01AB01,Acetarsol
P01CD02,Acetarsol
A07AX02,Acetarsol
R02AA03,Dichlorobenzyl alcohol
J01GB09,Dibekacin
R05CA08,Wood creosote
G04BD03,Meladrazine
N05AL02,Sultopride
S01AA22,Micronomicin
B01AA09,Clorindione
A03AX06,Idanpramine
C01DX54,Benziodarone
C01DX04,Benziodarone
N02BE04,Bucetin
N02BE74,Bucetin
N02BE54,Bucetin
C01DX05,Carbocromen
A02AB05,Aluminium acetoacetate
D03BA03,Bromelains
M09AB03,Bromelains
D09AA05,Benzododecinium
J01EB01,Sulfaisodimidine
G01AE10,Meticrane
C03BA09,Meticrane
A08AA06,Etilamfetamine
M01AB07,Bumadizone
J01FA11,Miocamycin
J05AC03,Tromantadine
D06BB02,Tromantadine
N02BG02,Rimazolium
A01AA03,Olaflur
C01DX15,Cloridarol
R06AX23,Pimethixene
R05CA04,Ipecac
V03AB01,Ipecac
S01AA25,Azidamfenicol
M03AC04,Atracurium
S01AX15,Propamidine
D08AC03,Propamidine
M02AX05,Idrocilamide
V04CH04,Alsactide
A02BX08,Sulglicotide
J01CA07,Epicillin
J02AA02,Hachimycin
D01AA03,Hachimycin
G01AA06,Hachimycin
M03BA05,Febarbamate
L01AC02,Triaziquone
D04AA12,Tolpropamine
P01AA04,Chlorquinaldol
R02AA11,Chlorquinaldol
G01AC03,Chlorquinaldol
D08AH02,Chlorquinaldol
C01AB51,Proscillaridin
C01AB01,Proscillaridin
M01AB13,Oxametacin
R05DB02,Benproperine
G03XC04,Ormeloxifene
A03AX09,Trepibutone
C09AA12,Delapril
C09BB12,Delapril
C09BA12,Delapril
N04BA04,Melevodopa
N04BA05,Melevodopa
M01AE16,Alminoprofen
R05CB07,Sobrerol
S01FB03,Ibopamine
C01CA16,Ibopamine
M01AE15,Flunoxaprofen
G02CC04,Flunoxaprofen
L01CC01,Demecolcine
G01AF14,Propenidazole
P01AB05,Propenidazole
J01ED06,Sulfaperin
V08AA09,Methiodal
A02AD04,Hydrotalcite
N01AB05,Trichloroethylene
M03BX07,Tetrazepam
A07AX04,Nifurzide
D08AA03,Euflavine
B01AC03,Picotamide
N01BB05,Butanilicaine
S01XA01,Guaiazulen
C01CA25,Amezinium metilsulfate
N05CE03,Pyrithyldione
P03BX04,Dibutylsuccinate
C01DX13,Efloxate
L01AB03,Mannosulfan
N05BA14,Pinazepam
P03BX02,Dimethylphthalate
J01CR50,Pheneticillin
J01CE05,Pheneticillin
J01FA14,Flurithromycin
L01AG01,Etoglucid
C04AX19,Suloctidil
N06BA08,Fenozolone
C01DX14,Cinepazet
D10AB03,Tioxolone
D08AK01,Mercuric amidochloride
C04AE54,Dihydroergocristine
C04AE04,Dihydroergocristine
M01AB17,Bufexamac
M02AA09,Bufexamac
B01AA10,Diphenadione
C10AX03,Tiadenol
R06AB07,Talastine
G01AF13,Azanidazole
P01AB04,Azanidazole
A03AA30,Piperidolate
N06BX04,Deanol
N02BG05,Viminol
M03BA71,Phenprobamate
M03BA51,Phenprobamate
M03BA01,Phenprobamate
C04AX24,Visnadine
P03AA03,Mesulfen
D10AB05,Mesulfen
M03BA04,Styramate
C01BG07,Cibenzoline
A12CC05,Magnesium aspartate
D01AE19,Tolciclate
A03AX30,Trimethyldiphenylpropylamine
N03AX13,Pheneturide
M01AX24,Oxaceprol
D11AX09,Oxaceprol
M01AX18,Feprazone
M02AA16,Feprazone
M01AX68,Feprazone
A12AA06,Calcium lactate gluconate
B05XA13,Hydrochloric acid
A09AB03,Hydrochloric acid
B01AC02,Cloricromen
D10AD05,Motretinide
A03AB01,Benzilone
N05CM03,Bromisoval
M01AB12,Difenpiramide
B02BC08,Calcium alginate
R02AA13,Acriflavine
C04AX07,Vincamine
L01XC01,Edrecolomab
G04BX10,Succinimide
N05CA09,Vinbarbital
C01CA05,Norfenefrine
P01AX01,Chiniofon
A03AA09,Difemerine
B03AB03,Sodium feredetate
N05AA07,Chlorproethazine
D08AG04,Diiodohydroxypropane
N06CA02,Melitracen
N06AA14,Melitracen
N04BC03,Dihydroergocryptine
G03GB03,Epimestrol
D09AA04,Phenylmercuric nitrate
V08AD02,Iopydol
R05CA11,Levoverbenone
D08AK04,Merbromin
P01AX02,Emetine
P01AX52,Emetine
A01AD06,Adrenalone
B02BC05,Adrenalone
R03DX02,Eprozinol
N03AB03,Neocitrullamon
R05DB18,Prenoxdiazine
C01DX03,Oxyfedrine
C01DX53,Oxyfedrine
G02CB06,Terguride
C01DX18,Linsidomine
C01AA08,Metildigoxin
N05CC03,Acetylglycinamide chloral hydrate
N05AE01,Oxypertine
S01XA05,Edetate sodium
C03BB05,Mefruside
C03BA05,Mefruside
A10BB06,Carbutamide
M02AA24,Nifenazone
N02BB05,Nifenazone
C01DA54,Methylpropylpropanediol dinitrate
C01DA04,Methylpropylpropanediol dinitrate
J01FA12,Rokitamycin
C02CC07,Guanoxabenz
N06AA07,Lofepramine
N06BX08,Pirisudanol
N04AA09,Phenglutarimide
M03BX30,Fenyramidol
R07AB53,Pentetrazol
R07AB03,Pentetrazol
A11DA02,Sulbutiamine
J04AK04,Morinamide
G03CB04,Moxestrol
A02BX11,Troxipide
R06AD06,Thiazinam
D06BB09,Edoxudine
C10AD03,Nicofuranose
B03AB04,Ferric hydroxide
P03AB51,Clofenotane
P03AB01,Clofenotane
G01AF18,Flutrimazole
D01AC16,Flutrimazole
V10AX06,Gold Au-198
V08AC05,Iobenzamic acid
C02AC04,Tolonidine
C03AA13,Mebutizide
C03EA05,Mebutizide
A02BX06,Proglumide
M01AB09,Lonazolac
C10AB06,Simfibrate
D01AC12,Fenticonazole
G01AF12,Fenticonazole
C02DB03,Endralazine
R05DB17,Droxypropine
N05BA03,Medazepam
N06BX14,Prolintane
A03AX01,Fenpiprane
C10AD01,Niceritrol
A05BA04,Citiolone
C07AB11,Esatenolol
V08AA05,Ioxitalamic acid
R05DB26,Nepinalone
A10BX01,Guar gum
R07AB06,Prethcamide
N04AA10,Mazaticol
R03DA03,Proxyphylline
R03DB03,Proxyphylline
B01AA11,Tioclomarol
C02DB04,Cadralazine
N01AX15,Xenon
N02AA04,Nicomorphine
N06BX22,Phenibut
J01FA03,Midecamycin
N06AX10,Oxaflozane
R05DA10,Thebacon
D01AA04,Pecilocin
C10AB07,Ronifibrate
J01DD17,Cefcapene
P02CX02,Bephenium
N02CX06,Oxetorone
H01BA05,Ornipressin
P02CA04,Ciclobendazole
R06AX16,Deptropine
C01AA06,Lanatoside C
N04AC30,Etybenzatropine
P01AX04,Phanquinone
J01DD09,Cefodizime
V03AX02,Nalfurafine
G03GB01,Cyclofenil
R05CA07,Antimony pentasulfide
R05DB24,Tipepidine
J01XE03,Furazidin
A03AX02,Diisopromine
C05BA02,Sodium apolate
N02AX05,Meptazinol
R06AC52,Histapyrrodine
R06AC02,Histapyrrodine
L03AX01,Lentinan
M01AX23,Tenidap
R07AB08,Dimefline
B02BX01,Etamsylate
A14AA06,Quinbolone
J01ED03,Sulfametomidine
A06AD03,Magnesium peroxide
A02AA03,Magnesium peroxide
V09XA01,Iodine (131I) norcholesterol
C04AX11,Bencyclane
R06AX01,Bamipine
D04AA15,Bamipine
C05CA05,Hidrosmin
D07AB05,Fluperolone
D08AE02,Policresulen
G01AX03,Policresulen
A05AX03,Cyclobutyrol
C01CA12,Dimetofrine
S01EB10,Paraoxon
N06AA13,Iprindole
A03AX14,Valethamate
J01DD03,Cefsulodin
A03CA04,Otilonium
A03AB06,Otilonium
M02AA11,Bendazac
S01BC07,Bendazac
N04BX03,Budipine
S01AA05,Tyrothricin
R02AB02,Tyrothricin
D06AX08,Tyrothricin
J01DD10,Cefetamet
A03CA30,Emepronium
N05CX05,Emepronium
G04BD01,Emepronium
G01AA08,Carfecillin
A03AB11,Poldine
C07AA27,Cloranolol
N02BA02,Aloxiprin
B01AC15,Aloxiprin
C04AX20,Buflomedil
A03FA06,Clebopride
P01AC02,Clefamide
D01AE03,Tribromometacresol
S01BC09,Pranoprofen
N07BC05,Levomethadone
G01AX01,Clodantoin
C01CX06,Angiotensinamide
A02BX13,Alginic acid
A04AD02,Cerium oxalate
G02CB05,Metergoline
C10AX10,Alipogene tiparvovec
N06BX21,Mebicar
N05AL06,Veralipride
N02BB74,Propyphenazone
N02BB54,Propyphenazone
N02BB04,Propyphenazone
R05CA05,Althea root
A06AD14,Pentaerithrityl
M01AB14,Proglumetacin
G03AA15,Chlormadinone
G03FB03,Chlormadinone
G03AB07,Chlormadinone
G03DB06,Chlormadinone
C05BX01,Dobesilic acid
C05BX51,Dobesilic acid
C07AA14,Mepindolol
A03AC04,Nicofetamide
G01AE10,Cyclopenthiazide
C03AB07,Cyclopenthiazide
C03EA07,Cyclopenthiazide
C03AA07,Cyclopenthiazide
G03DC31,Methylestrenolone
N05BX02,Gedocarnil
J06BC01,Nebacumab
P01AA01,Broxyquinoline
A07AX01,Broxyquinoline
G01AC06,Broxyquinoline
C01AA09,Gitoformate
N02BA14,Guacetisal
V08AC01,Iodoxamic acid
J01GB11,Isepamicin
N02CX03,Iprazochrome
A03AB13,Bevonium
A03DA03,Bevonium
A03CA06,Bevonium
L01AX01,Mitobronitol
N02BA07,Ethenzamide
N02BA77,Ethenzamide
N02BA57,Ethenzamide
M04AB04,Isobromindione
N06BX10,Nizofenone
G01AE01,Sulfatolamide
D08AC01,Dibrompropamidine
S01AX14,Dibrompropamidine
V03AB27,4-dimethylaminophenol
N06AX08,Bifemelane
M04AC02,Cinchophen
N05AD02,Trifluperidol
J01DF02,Carumonam
N05AD04,Moperone
C01BA08,Prajmaline
J01ED09,Sulfamazone
N05AB05,Thiopropazate
R05DB25,Morclofone
R03AC05,Rimiterol
D03AX02,Dextranomer
A08AA08,Clobenzorex
G03AC07,Norgestrienone
R05DB15,Zipeprol
A01AB14,Benzoxonium
D08AJ05,Benzoxonium
R06AX32,Sequifenadine
P02DX01,Desaspidin
V08AA10,Diodone
B03AA05,Ferrous chloride
B02BC02,Oxidized cellulose
G01AA11,Pentamycin
N05BC03,Emylcamate
R03DA09,Acefylline
C01DX08,Heptaminol
C02AA07,Bietaserpine
C02LA07,Bietaserpine
C02AA57,Bietaserpine
C10AD04,Aluminium nicotinate
N05CA21,Allobarbital
N01BA01,Metabutethamine
R07AB09,Mepixanox
A07AB04,Succinylsulfathiazole
A03AA06,Rociverine
V09XX04,Ferric (59Fe) citrate
M03BX06,Mephenesin
M03AC02,Gallamine
C01DX01,Aminoethyl nitrate
C01DX51,Aminoethyl nitrate
A14AA03,Metandienone
D11AE01,Metandienone
G03BB01,Mesterolone
C04AX21,Naftidrofuryl
A12AA11,Calcium pangamate
A04AD05,Metopimazine
R03DB06,Etamiphylline
R03DA06,Etamiphylline
A02BX10,Zolimidine
A02AD05,Almasilate
M01CA03,Oxycinchophen
J05AX01,Moroxydine
N01AA01,Diethyl ether
P01AR02,Difetarsone
P03BA03,Deltamethrin
N06BX07,Oxiracetam
G03DB07,Promegestone
D01AA07,Pyrrolnitrin
C02CC06,Guanazodine
N01AH04,Phenoperidine
N02AD02,Phenazocine
S01AX16,Picloxydine
J04AD02,Tiocarlide
J05AX13,Umifenovir
N02CB01,Flumedroxone
D01AC04,Chlormidazole
N02BA15,Carbaspirin calcium
B01AC08,Carbaspirin calcium
D01AE08,Ticlatone
R01AA10,Metizoline
L03AX15,Mifamurtide
B01AE04,Melagatran
C03BA12,Clorexolone
C03BA82,Clorexolone
M05BX01,Ipriflavone
N04AA11,Bornaprine
A12BA05,Potassium gluconate
B02BC03,Tetragalacturonic acid hydroxymethylester
V09XX03,Selenium (75Se) norcholesterol
N05BX04,Fabomotizole
R03CB02,Methoxyphenamine
R03CC10,Carbuterol
R03AC10,Carbuterol
A02AB07,Aluminium glycinate
J01MB05,Oxolinic acid
D01AE10,Ethyl hydroxybenzoate
M01AA02,Mofebutazone
M02AA02,Mofebutazone
R05DB12,Bibenzonium
C02AA06,Methoserpidine
C02LA04,Methoserpidine
G01AX13,Protiofate
G01AA09,Mepartricin
G04CX03,Mepartricin
A01AB16,Mepartricin
D01AA06,Mepartricin
C04AD01,Pentifylline
C01EB11,Tiracizine
N04AB01,Etanautine
C01DA38,Tenitramine
J01DC13,Cefbuperazone
B03AA08,Ferrous tartrate
A02BX09,Acetoxolone
J05AA01,Metisazone
M03BX03,Pridinol
N05CD11,Loprazolam
H03BA01,Methylthiouracil
C01BC09,Ethacizine
B01AD08,Saruplase
L01AD03,Semustine
M03AA01,Alcuronium
M01AX13,Proquazone
A02AB06,Aloglutamol
C01BA12,Lorajmine
C01BD03,Bunaftine
C01BC07,Lorcainide
A07BC05,Montmorillonite
R07AB02,Nikethamide
R07AB52,Nikethamide
D01AC17,Eberconazole
N02BA10,Benorilate
B05AA09,Hemoglobin raffimer
P01AX08,Tenonitrozole
J01CE03,Propicillin
P02BX02,Niridazole
N05CM10,Hexapropymate
C03BB07,Clofenamide
C03BA07,Clofenamide
S01BA12,Formocortal
N05AD09,Fluanisone
A03AB17,Tiemonium iodide
A03DA07,Tiemonium iodide
J01DE03,Cefozopran
N06DA05,Ipidacrine
N02BA08,Morpholine
P02CC02,Oxantel
D01AE09,Sulbentine
A03AC02,Dimethylaminopropionylphenothiazine
J01GB13,Bekanamycin
L03AX18,Cridanimod
A10BB10,Metahexamide
N05AX10,Mosapramine
L01AC03,Carboquone
A03AA08,Dihexyverine
R06AB52,Dexchlorpheniramine
R06AB02,Dexchlorpheniramine
C05CX02,Naftazone
C04AX23,Butalamine
J01DE02,Cefpirome
D04AB05,Quinisocaine
G01AF16,Omoconazole
D01AC13,Omoconazole
G03AC04,Quingestanol
G03AA02,Quingestanol
J01CE07,Clometocillin
N05CM16,Niaprazine
M09AX04,Drisapersen
D05AX04,Tacalcitol
N01AA02,Vinyl ether
C01AA02,Acetyldigoxin
C01AA52,Acetyldigoxin
R03CC09,Tretoquinol
R03AC09,Tretoquinol
J01CA16,Sulbenicillin
N07AA03,Distigmine
A03AB04,Penthienate
D01AE01,Bromochlorosalicylanilide
R02AA01,Ambazone
B03AA04,Ferrous carbonate
J01EB08,Sulfathiourea
V03AB14,Protamine
V08AA06,Ioglicic acid
A01AB15,Tibezonium iodide
C01CA15,Gepefrine
J01FG01,Pristinamycin
D08AJ10,Decamethoxine
D08AX02,Eosin
A06AD21,Sodium tartrate
C03BA13,Fenquizone
C04AC07,Ciclonicate
A14AA04,Metenolone
R06AX21,Tritoqualine
P03AA01,Dixanthogen
R06AX31,Quifenadine
J01XX02,Xibornol
C01DX10,Dilazep
P03BX03,Dibutylphthalate
P03AC53,Phenothrin
P03AC03,Phenothrin
M09AA01,Hydroquinine
C01DA09,Trolnitrate
C01DA59,Trolnitrate
A03CA08,Diphemanil
A03AB15,Diphemanil
P03BA02,Cypermethrin
M01AE08,Pirprofen
C01EB22,Meldonium
G01AX05,Nifuratel
G04BD05,Terodiline
A07AB03,Sulfaguanidine
C04AX30,Azapetine
D07AC12,Halometasone
B02AB04,Camostat
J01XE02,Nifurtoinol
R05DB13,Butamirate
P01CB01,Meglumine antimoniate
N05CX03,Methylpentynol
N05CM15,Methylpentynol
D08AE06,Biphenylol
R01AA12,Fenoxazoline
N05CA10,Cyclobarbital
A03AA03,Camylofin
A03DA05,Camylofin
J01CE06,Penamecillin
R07AB05,Bemegride
V08AC03,Ioglycamic acid
H05BA04,Elcatonin
M01CB02,Sodium aurotiosulfate
J01MB03,Piromidic acid
M03AC08,Fazadinium bromide
P03AC52,Bioallethrin
P03AC02,Bioallethrin
D03AX12,Trolamine
A05BA07,Tidiacic arginine
A12CC03,Magnesium gluconate
V03AB13,Obidoxime
A05BA08,Glycyrrhizic acid
P03BA04,Tetramethrin
C04AX26,Cetiedil
N05BX01,Mephenoxalone
V08AA08,Iocarmic acid
C01AX02,Peruvoside
C07AB10,Epanolol
N06BX01,Meclofenoxate
A03AB21,Fenpiverinium
A02BA05,Niperotidine
A09AA04,Tilactase
A02BC07,Dexrabeprazole
M01CB05,Aurotioprol
C05CA02,Monoxerutin
D08AK03,Mercuric chloride
C08EX01,Lidoflazine
L02BG05,Vorozole
R05CB08,Domiodol
A03AB16,Emetonium iodide
N05CA08,Vinylbital
B03AB01,Ferric sodium citrate
J01MA10,Rufloxacin
J01ED05,Sulfamethoxypyridazine
R02AA10,Myristalkonium
C07AA16,Tertatolol
D06BB08,Ibacitabine
C01CA13,Prenalterol
J01DB06,Cefazedone
C02CC05,Guanoclor
C10AB03,Aluminium clofibrate
C01CX07,Xamoterol
N06AA03,Imipramine oxide
M01AB11,Acemetacin
N05AB01,Dixyrazine
R05DB19,Dropropizine
A12CC09,Magnesium orotate
N02AX01,Tilidine
A03AX03,Chlorbenzoxamine
S02AA04,Aluminium acetotartrate
N06BX05,Fipexide
N05AG03,Penfluridol
C03BB03,Clopamide
C03BA03,Clopamide
C04AX17,Vinburnine
R05DB28,Dimethoxanate
J01EA02,Brodimoprim
R05DB16,Dibunate
V09XA02,Iodocholesterol (131I)
H01BB01,Demoxytocin
N03AC03,Ethadione
A12AA30,Calcium levulinate
C03CD01,Muzolimine
A05BA05,Epomediol
C03BA10,Xipamide
H03BA03,Benzylthiouracil
N05CA12,Reposal
N06BX09,Linopirdine
M04AA02,Tisopurine
R06AX15,Mebhydrolin
L01CD03,Paclitaxel poliglumex
R05DA11,Dimemorfan
L01XX36,Oblimersen
R03DA10,Bufylline
D09AA13,Iodoform
J01CA15,Talampicillin
D11AC09,Xenysalate
J01CA19,Aspoxicillin
N05CM04,Carbromal
S01AX05,Bibrocathol
A03AX07,Proxazole
R06AD08,Oxomemazine
J01DB12,Ceftezole
R05DB22,Meprotixol
J01MB04,Pipemidic acid
A02BB02,Enprostil
R05DB14,Fedrilate
P03BX06,Etohexadiol
R01AA15,Indanazoline
P03BA01,Cyfluthrin
A02AC02,Calcium silicate
G01AX15,Copper usnate
V03AB18,Potassium permanganate
D08AX06,Potassium permanganate
L01AD07,Ranimustine
A03BB02,Methylatropine
D08AK02,Phenylmercuric borate
A03AX11,Caroverine
J01CA14,Metampicillin
N05CD12,Doxefazepam
B05CA07,Noxytiolin
N02BA09,Dipyrocetyl
N02BA59,Dipyrocetyl
N02BA79,Dipyrocetyl
M01BA02,Dipyrocetyl
R06AD05,Hydroxyethylpromethazine
R06AD55,Hydroxyethylpromethazine
N05AF02,Clopenthixol
C04AD04,Etofylline nicotinate
H02AB14,Cloprednol
A03CA09,Pipenzolate
A03AB14,Pipenzolate
C01DX07,Etafenone
R06AX58,Pyrrobutamine
R06AX08,Pyrrobutamine
V10AX05,Rhenium Re-186 sulfide
V09IX05,Fluorodopa (18F)
C10AB10,Clofibride
A03AB19,Timepidium
P01BE04,Artemotil
A08AA09,Mefenorex
A16AX02,Anethole trithione
D11AX02,Gamolenic acid
D11AX52,Gamolenic acid
A07AX03,Nifuroxazide
D07AC02,Fluclorolone
G03DB05,Demegestone
D01AE17,Dimazole
N02BA16,Imidazole salicylate
V08AB08,Iopentol
B05XA10,Magnesium phosphate
C01EB07,Fosfructose
B05AA08,Hemoglobin crosfumaril
P01AX09,Dehydroemetine
G03DC06,Etynodiol
G03FA06,Etynodiol
G03AA01,Etynodiol
R03BA05,Fluticasone
D07AC17,Fluticasone
R03AK11,Fluticasone
R03AK06,Fluticasone
R01AD08,Fluticasone
R01AD58,Fluticasone
N05CD06,Lormetazepam
C10AB11,Fenofibric acid
L01XX59,Enasidenib
J05AP57,Pibrentasvir
J05AP57,Glecaprevir
J06BB09,Human cytomegalovirus immune globulin
L01XX51,Talimogene laherparepvec
C09DA06,Candesartan
C09DB07,Candesartan
C09DX06,Candesartan
C09CA06,Candesartan
B02BX06,Emicizumab
S01XA24,Cenegermin
A10BJ06,Semaglutide
S01EE51,Netarsudil
S01EX05,Netarsudil
S01XA27,Voretigene neparvovec
P01BX02,Piperaquine
P01BF05,Piperaquine
V04CX09,Patent Blue
G02CX04,Black cohosh
V09HA04,Sulesomab
C03EA03,Epitizide
J05AX25,Baloxavir marboxil
L04AC17,Tildrakizumab
N02BA03,Choline salicylate
M05BX05,Burosumab
R03DA20,Bromotheophylline
N05BA16,Nordazepam
G01AE10,Acetyl sulfisoxazole
N02CD01,Erenumab
N02CD03,Fremanezumab
N02CD02,Galcanezumab
V03AE10,Sodium zirconium cyclosilicate
C05AX04,Ditiocarb zinc
C05AX04,Zinc dibutyldithiocarbamate
A16AX15,Telotristat
C05AX04,Zinc ascorbate
C05AX04,Zinc acetate
A16AX05,Zinc acetate
B03AA03,Ferrous gluconate
B03AA06,Ferrous succinate
B03AA10,Ferrous ascorbate
B03AA02,Ferrous fumarate
B03AD02,Ferrous fumarate
B05XA17,Potassium acetate
C03AB03,Potassium
C03BB07,Potassium
C03BB02,Potassium
C03BB04,Potassium
C03AB01,Potassium
C03BB05,Potassium
C03AB04,Potassium
C03AB08,Potassium
C03AB07,Potassium
C03BB03,Potassium
C03AB05,Potassium
C03CB01,Potassium
C03AB09,Potassium
C03AB02,Potassium
C03CB02,Potassium
C03AB06,Potassium
B03AA01,Ferrous glycine sulfate
S01AX07,Sodium borate
D11AX04,Lithium succinate
D07AC13,Mometasone furoate
R03BA07,Mometasone furoate
D07XC03,Mometasone furoate
R01AD09,Mometasone furoate
R03AK09,Mometasone furoate
A12CC07,Magnesium levulinate
A12CC06,Magnesium lactate
A02AB03,Aluminium phosphate
V03AE08,Tetraferric tricitrate decahydrate
C05AX04,Zinc chloride
B05XA12,Zinc chloride
D07AC16,Hydrocortisone aceponate
D07AB02,Hydrocortisone butyrate
